Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Kennington,51.48141212859673,-0.12156502044327437,The Fentiman Arms,51.480923920898874,-0.11821217608653001,Pub
Kennington,51.48141212859673,-0.12156502044327437,Hot Stuff,51.47961154586812,-0.12648125782550543,Indian Restaurant
Kennington,51.48141212859673,-0.12156502044327437,Italo,51.4844753931458,-0.12019957224755062,Italian Restaurant
Kennington,51.48141212859673,-0.12156502044327437,The Three Lions,51.47895535980448,-0.12351405993998738,Portuguese Restaurant
Kennington,51.48141212859673,-0.12156502044327437,Stockwell Continental,51.477432,-0.123253,Bistro
Kennington,51.48141212859673,-0.12156502044327437,The Royal Vauxhall Tavern,51.485853,-0.121729,Gay Bar
Kennington,51.48141212859673,-0.12156502044327437,Tia Maria,51.4810517608378,-0.12464037876230732,Gastropub
Kennington,51.48141212859673,-0.12156502044327437,"Vauxhall End, The Oval",51.483636475261676,-0.11629173733823076,Cricket Ground
Kennington,51.48141212859673,-0.12156502044327437,Vauxwall Climbing Centre,51.484923678876434,-0.12268031360478503,Climbing Gym
Kennington,51.48141212859673,-0.12156502044327437,Harare Restaurant,51.482338803635095,-0.12422541875728653,Ethiopian Restaurant
Kennington,51.48141212859673,-0.12156502044327437,LASSCO,51.48464871676472,-0.1261971770064915,Antique Shop
Kennington,51.48141212859673,-0.12156502044327437,The Vauxhall Griffin,51.481581,-0.125754,Pub
Kennington,51.48141212859673,-0.12156502044327437,The Canton Arms,51.47717098674605,-0.12316774827524002,Gastropub
Kennington,51.48141212859673,-0.12156502044327437,Bar Estrela,51.47928371033847,-0.12358452384135192,Portuguese Restaurant
Kennington,51.48141212859673,-0.12156502044327437,Mumbai Delight,51.482250127034504,-0.12426536220110056,Indian Restaurant
Kennington,51.48141212859673,-0.12156502044327437,Vauxhall Leisure Centre,51.483759,-0.123316,Gym / Fitness Center
Kennington,51.48141212859673,-0.12156502044327437,Dirty Burger,51.485643,-0.122356,Burger Joint
Kennington,51.48141212859673,-0.12156502044327437,Bonnington Square,51.48438908456561,-0.120362077745883,Park
Kennington,51.48141212859673,-0.12156502044327437,Little Waitrose & Partners,51.48531264606189,-0.12373475107801823,Grocery Store
Kennington,51.48141212859673,-0.12156502044327437,Grelha D'Ouro,51.47812472505118,-0.12340640268910619,Portuguese Restaurant
Kennington,51.48141212859673,-0.12156502044327437,Vauxhall Street Food Garden,51.48514486881931,-0.12364057004187506,Street Food Gathering
Kennington,51.48141212859673,-0.12156502044327437,The Dessert Deli,51.485873458176705,-0.12236620912641485,Coffee Shop
Kennington,51.48141212859673,-0.12156502044327437,Albert Square,51.477473215027295,-0.12130032200413146,Park
Kennington,51.48141212859673,-0.12156502044327437,Travelodge,51.48552283904317,-0.12390203667364413,Hotel
Kennington,51.48141212859673,-0.12156502044327437,Holiday Inn Express London - Vauxhall Nine Elms,51.48108536208466,-0.12430176493319323,Hotel
Kennington,51.48141212859673,-0.12156502044327437,Starbucks,51.485696,-0.123569,Coffee Shop
Kennington,51.48141212859673,-0.12156502044327437,Starbucks,51.48056744898177,-0.12803559177452842,Coffee Shop
Kennington,51.48141212859673,-0.12156502044327437,Fire,51.48477165668951,-0.12382951235503732,Nightclub
Kennington,51.48141212859673,-0.12156502044327437,Co-op Food,51.47724210441531,-0.12319460359550939,Grocery Store
Kennington,51.48141212859673,-0.12156502044327437,Cafe Portugal,51.48019319638582,-0.12419633203815035,Portuguese Restaurant
Kennington,51.48141212859673,-0.12156502044327437,The Beehive,51.484880813266855,-0.11851904640501655,Pub
Kennington,51.48141212859673,-0.12156502044327437,Parco Café,51.482577345574676,-0.12320202031851536,Café
Kennington,51.48141212859673,-0.12156502044327437,Lightbox,51.485032702965405,-0.12369245317206011,Nightclub
Kennington,51.48141212859673,-0.12156502044327437,Argos,51.48156,-0.12798998,Warehouse Store
Kennington,51.48141212859673,-0.12156502044327437,Costcutter,51.47738993167877,-0.123034,Convenience Store
Kensal Green,51.527918002503625,-0.22064484436675608,Parlour,51.528749181575854,-0.21652436593287377,Pub
Kensal Green,51.527918002503625,-0.22064484436675608,Vicki's of London,51.52977761104339,-0.21594470705097388,Café
Kensal Green,51.527918002503625,-0.22064484436675608,Paradise by Way of Kensal Green,51.528834,-0.216267,Restaurant
Kensal Green,51.527918002503625,-0.22064484436675608,Nando's,51.53118703,-0.21663127,Portuguese Restaurant
Kensal Green,51.527918002503625,-0.22064484436675608,The Mason's Arms,51.53021484596132,-0.2263964571814908,Pub
Kensal Green,51.527918002503625,-0.22064484436675608,William IV,51.528914941155,-0.21831225803614526,Pub
Kensal Green,51.527918002503625,-0.22064484436675608,Curry Nights,51.531931159570384,-0.2175634114914679,Indian Restaurant
Kensal Green,51.527918002503625,-0.22064484436675608,Sainsbury's,51.526176882320165,-0.2177618921320068,Supermarket
Kensal Green,51.527918002503625,-0.22064484436675608,Kensal Green London Underground and London Overground Station,51.5306176461092,-0.22448957428640948,Train Station
Kensal Green,51.527918002503625,-0.22064484436675608,Moberly Sports Centre,51.530636,-0.216313,Gym / Fitness Center
Kensal Green,51.527918002503625,-0.22064484436675608,Tesco Express,51.53138883603388,-0.21668225526809692,Grocery Store
Kensal Green,51.527918002503625,-0.22064484436675608,Hostel 639,51.530189448921526,-0.22587458336686966,Hostel
Kensington,51.50051658311249,-0.1928757171357575,Dishoom,51.501301447858175,-0.1911703486882197,Indian Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Whole Foods Market,51.50171575044637,-0.19017934799194333,Grocery Store
Kensington,51.50051658311249,-0.1928757171357575,The Ivy Kensington Brasserie,51.501452908233134,-0.19215626946783523,Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Japan House,51.50148903103995,-0.19167029084391263,Art Gallery
Kensington,51.50051658311249,-0.1928757171357575,COS,51.500827100536966,-0.19368672515682378,Clothing Store
Kensington,51.50051658311249,-0.1928757171357575,Akira,51.501433,-0.191778,Japanese Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Ole & Steen,51.5018355721247,-0.19203690118244854,Bakery
Kensington,51.50051658311249,-0.1928757171357575,Equinox Kensington,51.501369268605835,-0.19163399656567257,Gym
Kensington,51.50051658311249,-0.1928757171357575,Five Guys,51.50004949330138,-0.19538131706110562,Burger Joint
Kensington,51.50051658311249,-0.1928757171357575,Yashin Sushi,51.50050941488055,-0.19550718699524555,Sushi Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Montparnasse Cafe,51.500528,-0.189055,French Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Warner Music,51.50010373667951,-0.1929431083474267,Recording Studio
Kensington,51.50051658311249,-0.1928757171357575,JOE & THE JUICE,51.502339,-0.189985,Juice Bar
Kensington,51.50051658311249,-0.1928757171357575,Lounge Cafe @ Equinox,51.50134248618405,-0.1916769657253744,Juice Bar
Kensington,51.50051658311249,-0.1928757171357575,Pret A Manger,51.50067069724504,-0.19249931708912268,Sandwich Place
Kensington,51.50051658311249,-0.1928757171357575,Maggie Jones's,51.50293741313287,-0.19128853311093627,English Restaurant
Kensington,51.50051658311249,-0.1928757171357575,LOLA's Cupcakes,51.500653827996906,-0.19261046617033759,Cupcake Shop
Kensington,51.50051658311249,-0.1928757171357575,Oliver Bonas,51.500667,-0.193568,Clothing Store
Kensington,51.50051658311249,-0.1928757171357575,Kensington Square Gardens,51.50048938928011,-0.19074364307969827,Garden
Kensington,51.50051658311249,-0.1928757171357575,Melabes,51.4995891277112,-0.1971653098569216,Mediterranean Restaurant
Kensington,51.50051658311249,-0.1928757171357575,My Old Dutch,51.502496806519254,-0.1911583837565243,Creperie
Kensington,51.50051658311249,-0.1928757171357575,Balans Soho Society,51.50014382439825,-0.19563557643512677,Café
Kensington,51.50051658311249,-0.1928757171357575,Locanda Ottoemezzo,51.50035385841355,-0.18835876439912524,Italian Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Decathlon,51.50047,-0.195313,Sporting Goods Shop
Kensington,51.50051658311249,-0.1928757171357575,Café Phillies,51.49972550096316,-0.19774730231827767,Café
Kensington,51.50051658311249,-0.1928757171357575,Virgin Active,51.50264593804746,-0.18962425396728122,Gym / Fitness Center
Kensington,51.50051658311249,-0.1928757171357575,The Abingdon,51.49763326378446,-0.19610980383019352,Modern European Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Core Collective,51.499588979407925,-0.1986304181543621,Gym / Fitness Center
Kensington,51.50051658311249,-0.1928757171357575,JOE & THE JUICE,51.50022,-0.1948699,Juice Bar
Kensington,51.50051658311249,-0.1928757171357575,UNIQLO,51.50208609851718,-0.19018471240997314,Clothing Store
Kensington,51.50051658311249,-0.1928757171357575,Baby Spa by Laura Sevenus,51.5032447953791,-0.19106363575375743,Spa
Kensington,51.50051658311249,-0.1928757171357575,Zaika of Kensington,51.502181,-0.187321,Indian Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Nouvelle Delicatessen,51.497657518404225,-0.19603783142883674,Café
Kensington,51.50051658311249,-0.1928757171357575,Builders Arms,51.49936703040432,-0.18824025256357282,Pub
Kensington,51.50051658311249,-0.1928757171357575,Candella Tea Room,51.50401681249331,-0.19222890818485272,Tea Room
Kensington,51.50051658311249,-0.1928757171357575,Royal Garden Hotel,51.50249660625708,-0.1881991514098398,Hotel
Kensington,51.50051658311249,-0.1928757171357575,Côte Brasserie,51.50209151556875,-0.18889848304386928,French Restaurant
Kensington,51.50051658311249,-0.1928757171357575,The Milestone Hotel,51.502144216374376,-0.18657688696893504,Hotel
Kensington,51.50051658311249,-0.1928757171357575,The Design Museum,51.49978541909211,-0.1996407067827977,Museum
Kensington,51.50051658311249,-0.1928757171357575,Cafe De Fred,51.49859033623235,-0.19830231545251104,Breakfast Spot
Kensington,51.50051658311249,-0.1928757171357575,Ffiona’s,51.504202626582824,-0.19270864310786232,Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Jumo,51.503975,-0.191957,Café
Kensington,51.50051658311249,-0.1928757171357575,Boots,51.50080370315382,-0.1931157119886393,Pharmacy
Kensington,51.50051658311249,-0.1928757171357575,Byron,51.499343504607694,-0.19844506466245093,Burger Joint
Kensington,51.50051658311249,-0.1928757171357575,Crussh,51.50243752246347,-0.18843903692872307,Juice Bar
Kensington,51.50051658311249,-0.1928757171357575,Megan’s,51.499604,-0.197427,Café
Kensington,51.50051658311249,-0.1928757171357575,The Design Museum Shop,51.49979186846067,-0.19963563701037712,Gift Shop
Kensington,51.50051658311249,-0.1928757171357575,Cafe Le Monde,51.49761926902064,-0.19775881360834405,Café
Kensington,51.50051658311249,-0.1928757171357575,Ranoush Kensington,51.50168186738477,-0.19145567573282737,Middle Eastern Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Min Jiang,51.50291032889934,-0.1874455116714359,Chinese Restaurant
Kensington,51.50051658311249,-0.1928757171357575,wagamama,51.50249923657687,-0.18905139288767714,Asian Restaurant
Kensington,51.50051658311249,-0.1928757171357575,La Piccola Dely,51.496743787501465,-0.19320782580824347,Italian Restaurant
Kensington,51.50051658311249,-0.1928757171357575,wilko,51.50013258025624,-0.19621700048446655,Furniture / Home Store
Kensington,51.50051658311249,-0.1928757171357575,Waitrose & Partners,51.49905451561298,-0.19805940080129858,Supermarket
Kensington,51.50051658311249,-0.1928757171357575,Devonshire Arms,51.496769281143045,-0.19245051017245177,Pub
Kensington,51.50051658311249,-0.1928757171357575,Lupita,51.50242936640526,-0.1878334643876111,Mexican Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Park Terrace Restaurant,51.5026617981841,-0.18762368464804546,Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Spaghetti House,51.50242085466791,-0.18791868361531489,Italian Restaurant
Kensington,51.50051658311249,-0.1928757171357575,Kensington House Hotel,51.501280085996214,-0.18590726291820264,Hotel
Kensington,51.50051658311249,-0.1928757171357575,Goat Tavern,51.50241548980055,-0.18766960592390777,Pub
Kensington,51.50051658311249,-0.1928757171357575,Mahiki Kensington,51.502805892340994,-0.18757122818174116,Nightclub
Kensington,51.50051658311249,-0.1928757171357575,Vicarage Gate,51.504741501780245,-0.19188273437958006,Hotel
Kentish Town,51.544776854495865,-0.14782196318005567,Tapping The Admiral,51.5453508403135,-0.14596976760247357,Pub
Kentish Town,51.544776854495865,-0.14782196318005567,The Fields Beneath,51.54645507617196,-0.14669645210505802,Coffee Shop
Kentish Town,51.544776854495865,-0.14782196318005567,Camden Town Brewery,51.54683072779654,-0.1468809955929848,Brewery
Kentish Town,51.544776854495865,-0.14782196318005567,Spiritual Caipirinha Bar,51.54311788023673,-0.14897852567955353,Cocktail Bar
Kentish Town,51.544776854495865,-0.14782196318005567,Lock Tavern,51.542853296844,-0.14780859217605852,Bar
Kentish Town,51.544776854495865,-0.14782196318005567,Camden Stables Market,51.542131452771656,-0.14769315719604492,Market
Kentish Town,51.544776854495865,-0.14782196318005567,Roundhouse,51.543198,-0.151874,Music Venue
Kentish Town,51.544776854495865,-0.14782196318005567,Magic Falafel,51.54247,-0.14841703,Falafel Restaurant
Kentish Town,51.544776854495865,-0.14782196318005567,Hawraman Cafe Bar,51.54290229785317,-0.14817171422237152,Café
Kentish Town,51.544776854495865,-0.14782196318005567,Miss Poppy Cakes,51.54251512108323,-0.14850746336617116,Café
Kentish Town,51.544776854495865,-0.14782196318005567,The Fitness Mosaic,51.543800740200005,-0.15175532332732414,Gymnastics Gym
Kentish Town,51.544776854495865,-0.14782196318005567,Talacre Community Sports Centre,51.547161543844965,-0.14744036306839597,Recreation Center
Kentish Town,51.544776854495865,-0.14782196318005567,The Hawley Arms,51.54206638516973,-0.1453809978463495,Pub
Kentish Town,51.544776854495865,-0.14782196318005567,Camden Lock Market,51.54147500282177,-0.14608424276895518,Market
Kentish Town,51.544776854495865,-0.14782196318005567,Cyberdog,51.54227180814349,-0.14766516216718076,Clothing Store
Kentish Town,51.544776854495865,-0.14782196318005567,The Grafton,51.546758722093855,-0.14451071619987488,Pub
Kentish Town,51.544776854495865,-0.14782196318005567,Chin Chin Laboratories,51.54157293468255,-0.14627985936851223,Ice Cream Shop
Kentish Town,51.544776854495865,-0.14782196318005567,Camden Pizza,51.541668,-0.1471091,Pizza Place
Kentish Town,51.544776854495865,-0.14782196318005567,Proud Cabaret Camden,51.54314568905307,-0.15159845352172852,Speakeasy
Kentish Town,51.544776854495865,-0.14782196318005567,Horse Tunnel Market,51.54173503539416,-0.14710977705273587,Flea Market
Kentish Town,51.544776854495865,-0.14782196318005567,Mario’s Cafe,51.545658622828945,-0.142036637571307,Café
Kentish Town,51.544776854495865,-0.14782196318005567,Amy Winehouse Statue,51.542395403250104,-0.14801390620076818,Outdoor Sculpture
Kentish Town,51.544776854495865,-0.14782196318005567,KERB Camden,51.54115887194335,-0.14637536874315207,Street Food Gathering
Kentish Town,51.544776854495865,-0.14782196318005567,Caps and Taps,51.54597779031636,-0.1416963838535368,Beer Store
Kentish Town,51.544776854495865,-0.14782196318005567,Camden Lock,51.54136679078018,-0.14544833726470066,Market
Kentish Town,51.544776854495865,-0.14782196318005567,Camden Lock Village,51.54160805076991,-0.14586100323567955,Flea Market
Kentish Town,51.544776854495865,-0.14782196318005567,Crêpes à la carte,51.54451,-0.141316,French Restaurant
Kentish Town,51.544776854495865,-0.14782196318005567,Map Café,51.54771393233876,-0.14506794808372286,Café
Kentish Town,51.544776854495865,-0.14782196318005567,Honest Burgers,51.5413768323624,-0.14648562641389162,Burger Joint
Kentish Town,51.544776854495865,-0.14782196318005567,Doppio,51.54621806341175,-0.14189631906671035,Coffee Shop
Kentish Town,51.544776854495865,-0.14782196318005567,Lunar Cycles,51.54780287857379,-0.146942138671875,Bike Shop
Kentish Town,51.544776854495865,-0.14782196318005567,The Cheese Bar,51.542440716983656,-0.14802194475181335,Cheese Shop
Kentish Town,51.544776854495865,-0.14782196318005567,Roastery And Toastery,51.54395,-0.15354574,Coffee Shop
Kentish Town,51.544776854495865,-0.14782196318005567,Better Kentish Town Sports Centre,51.5469456325033,-0.14442992481661668,Gym Pool
Kentish Town,51.544776854495865,-0.14782196318005567,Zabludowicz Collection,51.54600645416281,-0.15324451537189784,Art Gallery
Kentish Town,51.544776854495865,-0.14782196318005567,Talacre Park,51.54716790344586,-0.14846599806233324,Park
Kentish Town,51.544776854495865,-0.14782196318005567,Mamasons,51.54346817565093,-0.14177428049326135,Ice Cream Shop
Kentish Town,51.544776854495865,-0.14782196318005567,drinkers paradise,51.54665402687407,-0.14400388678630835,Liquor Store
Kentish Town,51.544776854495865,-0.14782196318005567,Ramo Ramen,51.545388,-0.141693,Ramen Restaurant
Kentish Town,51.544776854495865,-0.14782196318005567,Domino's Pizza,51.543751051392235,-0.1530332263719174,Pizza Place
Kentish Town,51.544776854495865,-0.14782196318005567,Tesco Express,51.547009817117676,-0.14187746130573942,Grocery Store
Kentish Town,51.544776854495865,-0.14782196318005567,Chalk Farm Station Bus Stop CD,51.543991469723544,-0.1536848968077965,Bus Stop
Kidbrooke,51.469783975415986,0.036481367581527785,Long Lane FC,51.46787393467943,0.03216036780317799,Soccer Field
Kidbrooke,51.469783975415986,0.036481367581527785,London Marathon Playing Fields,51.47257522014895,0.040069142673054774,Soccer Field
Kidbrooke,51.469783975415986,0.036481367581527785,Kidbrooke Playing Fields,51.46793009467849,0.031413184881675014,Park
Kilburn,51.53668563094495,-0.2058727069141852,Wolfpack,51.5365334700499,-0.20498605751473511,Pub
Kilburn,51.53668563094495,-0.2058727069141852,Queens Park Farmers' Market,51.536917853190985,-0.20605466157064325,Farmers Market
Kilburn,51.53668563094495,-0.2058727069141852,Milk Beach,51.537293,-0.203049,Café
Kilburn,51.53668563094495,-0.2058727069141852,GAIL's Bakery,51.53541380494615,-0.20503950239253538,Bakery
Kilburn,51.53668563094495,-0.2058727069141852,Queen's Park,51.53512844579126,-0.20893083834584286,Park
Kilburn,51.53668563094495,-0.2058727069141852,Dark Habit,51.53693408511243,-0.20636896705626628,Coffee Shop
Kilburn,51.53668563094495,-0.2058727069141852,Michiko Sushino,51.536998,-0.206386,Japanese Restaurant
Kilburn,51.53668563094495,-0.2058727069141852,Bob's Cafe,51.53548781839552,-0.20510162210743885,Modern European Restaurant
Kilburn,51.53668563094495,-0.2058727069141852,The Salusbury Foodstore,51.53580681982883,-0.205461152910843,Italian Restaurant
Kilburn,51.53668563094495,-0.2058727069141852,The Alice House,51.53470974504451,-0.2046966450591553,Bar
Kilburn,51.53668563094495,-0.2058727069141852,DW Fitness First,51.5370542692729,-0.20629358311311732,Gym / Fitness Center
Kilburn,51.53668563094495,-0.2058727069141852,Caldo,51.53557158490443,-0.20513487902268912,Tapas Restaurant
Kilburn,51.53668563094495,-0.2058727069141852,The Salusbury,51.535605356064636,-0.2052856980068671,Bar
Kilburn,51.53668563094495,-0.2058727069141852,The Park Cafe,51.53588443350333,-0.2110409190141099,Café
Kilburn,51.53668563094495,-0.2058727069141852,Starbucks,51.53585,-0.205292,Coffee Shop
Kilburn,51.53668563094495,-0.2058727069141852,Costa Coffee,51.53564264975729,-0.20519405977441502,Coffee Shop
Kilburn,51.53668563094495,-0.2058727069141852,The Kilburn Arms,51.54088,-0.204745,Pub
Kilburn,51.53668563094495,-0.2058727069141852,movers and shapers,51.536331639218524,-0.2053602383600709,Gym
Kilburn,51.53668563094495,-0.2058727069141852,Queen's Indian Restaurant,51.53484442644099,-0.2047990477221908,Indian Restaurant
Kilburn,51.53668563094495,-0.2058727069141852,Quiet Garden,51.53576306165699,-0.20868332287155605,Garden
Kilburn,51.53668563094495,-0.2058727069141852,Queen's Park Deli,51.53302213896813,-0.20426379458043561,Deli / Bodega
Kilburn,51.53668563094495,-0.2058727069141852,Tennis Court Queen's Park,51.53574008797929,-0.21224898392973932,Tennis Court
Kilburn,51.53668563094495,-0.2058727069141852,Queens Park Sand Pit,51.53412028146568,-0.21099193935337898,Playground
King'S Cross,51.53509996737643,-0.10492294737740135,Sushi Show,51.535351159672246,-0.10342334530603922,Sushi Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Waterstones,51.53621159007864,-0.10263594846038261,Bookstore
King'S Cross,51.53509996737643,-0.10492294737740135,Afghan Kitchen,51.53576,-0.10297269,Afghan Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Everyman Cinema,51.53682872988637,-0.10348771717557345,Movie Theater
King'S Cross,51.53509996737643,-0.10492294737740135,Loop,51.53474623005353,-0.10404843649104091,Arts & Crafts Store
King'S Cross,51.53509996737643,-0.10492294737740135,Pistachio & Pickle Dairy,51.534826745587516,-0.10386753872659582,Cheese Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Kobo Cafe,51.534988,-0.104149,Café
King'S Cross,51.53509996737643,-0.10492294737740135,Brother Marcus,51.53523548451827,-0.10356405096700497,Mediterranean Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Oldroyd,51.53510772746462,-0.1042616494901057,Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Yipin China,51.53619926475249,-0.10709085650595764,Hunan Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Moxon's Fish Monger,51.53437042236328,-0.10439056903123856,Fish Market
King'S Cross,51.53509996737643,-0.10492294737740135,Zen Mondo,51.53698597847207,-0.1032101803980794,Japanese Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Wahaca,51.536011141429725,-0.10409587241688459,Mexican Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Kipferl,51.535149668837526,-0.10353741847043645,Austrian Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Paul A Young Fine Chocolates,51.53510586338375,-0.10365993491588264,Chocolate Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Côte Brasserie,51.53640056770772,-0.10309801198323534,French Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Oseyo,51.53382280847399,-0.10680999313761128,Korean Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,The Pig and Butcher,51.537409147073845,-0.10690145297540735,Gastropub
King'S Cross,51.53509996737643,-0.10492294737740135,Katsute 100,51.53428640199051,-0.10454046300166321,Tea Room
King'S Cross,51.53509996737643,-0.10492294737740135,Appestat,51.53431838725869,-0.10453053646912333,Coffee Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Bellanger,51.53650203047924,-0.1027446985244751,French Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,69 Colebrooke Row,51.53648003112913,-0.1012068068361282,Cocktail Bar
King'S Cross,51.53509996737643,-0.10492294737740135,Islington Green,51.53614919371303,-0.1030728552264935,Park
King'S Cross,51.53509996737643,-0.10492294737740135,Cass Art,51.53637898495149,-0.1010133630159783,Arts & Crafts Store
King'S Cross,51.53509996737643,-0.10492294737740135,Franco Manca,51.53609392342005,-0.10356613269300731,Pizza Place
King'S Cross,51.53509996737643,-0.10492294737740135,Premier Inn London Angel Islington,51.53484930653223,-0.10552346706390381,Hotel
King'S Cross,51.53509996737643,-0.10492294737740135,Islington Town House,51.53374478763658,-0.10710865259170532,Pub
King'S Cross,51.53509996737643,-0.10492294737740135,SMUG,51.534710395564666,-0.10405988915121248,Boutique
King'S Cross,51.53509996737643,-0.10492294737740135,Giddy Up,51.536373709011535,-0.1029297719130327,Coffee Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Le Coq Epicer,51.53454,-0.104392,French Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Kanada-Ya,51.5346294551268,-0.10490411769265115,Ramen Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Scarlett Coffee Roastery,51.53357,-0.10437012,Coffee Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Meat People,51.53645579423482,-0.10180222690663843,Steakhouse
King'S Cross,51.53509996737643,-0.10492294737740135,Terrace Kitchen,51.533541414001576,-0.10807219901482874,Turkish Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Frederick's Bar & Restaurant,51.53433279297376,-0.10432296543000594,French Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,The Three Johns,51.53282519184789,-0.10918573644362756,Pub
King'S Cross,51.53509996737643,-0.10492294737740135,Pho,51.534874722030985,-0.1050239394663377,Vietnamese Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,The Breakfast Club,51.53511944168074,-0.1037644014468679,Breakfast Spot
King'S Cross,51.53509996737643,-0.10492294737740135,Le Sacre Coeur,51.53757191631713,-0.10363352447749476,French Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Holy Pitta,51.53623775001929,-0.10361905599716757,Souvlaki Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Angel Comedy,51.53564549583025,-0.1030468650249628,Comedy Club
King'S Cross,51.53509996737643,-0.10492294737740135,Earl of Essex,51.53379959361396,-0.09959256819649982,Pub
King'S Cross,51.53509996737643,-0.10492294737740135,Byron,51.535164615456296,-0.10419070431396078,Burger Joint
King'S Cross,51.53509996737643,-0.10492294737740135,Delhi Grill,51.53347641442077,-0.10925027894733465,Indian Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,The Camden Head,51.535632355296144,-0.10297114413923165,Pub
King'S Cross,51.53509996737643,-0.10492294737740135,Amorino,51.53803391515425,-0.10258298416398652,Ice Cream Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Fat Faced Cat,51.535120659286065,-0.10381825291620542,Thrift / Vintage Store
King'S Cross,51.53509996737643,-0.10492294737740135,Lucky Chip,51.53726994181427,-0.10052886763768511,Burger Joint
King'S Cross,51.53509996737643,-0.10492294737740135,Snog Pure Frozen Yogurt,51.534933161791734,-0.10454669587179083,Frozen Yogurt Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Smokin' Aces,51.53326205526169,-0.10929686575161514,Food Truck
King'S Cross,51.53509996737643,-0.10492294737740135,Regent's Canal,51.532742021440704,-0.09973526000976562,Canal
King'S Cross,51.53509996737643,-0.10492294737740135,Mem & Laz,51.53756623021478,-0.10335246233622011,Mediterranean Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Chapel Market,51.53352287954976,-0.10840415954589844,Street Food Gathering
King'S Cross,51.53509996737643,-0.10492294737740135,La Farola Cafe & Bistro,51.537562114828525,-0.10292747297945617,Spanish Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Gallipoli,51.5376726088805,-0.10282812512743113,Middle Eastern Restaurant
King'S Cross,51.53509996737643,-0.10492294737740135,Paperchase,51.53413202658091,-0.10665649411899354,Stationery Store
King'S Cross,51.53509996737643,-0.10492294737740135,Electrowerkz,51.53241598683132,-0.10504786693057028,Nightclub
King'S Cross,51.53509996737643,-0.10492294737740135,Uniqlo,51.53402,-0.106789134,Clothing Store
King'S Cross,51.53509996737643,-0.10492294737740135,Caffè Nero,51.53633634648816,-0.10353120881325162,Coffee Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Saint Espressō,51.53191883247756,-0.10756547340111304,Coffee Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Chick ’n’ Sours,51.53575,-0.103995,Fried Chicken Joint
King'S Cross,51.53509996737643,-0.10492294737740135,The Charles Lamb,51.532000161002266,-0.10195039467801541,Pub
King'S Cross,51.53509996737643,-0.10492294737740135,Camden Passage,51.53513906955843,-0.10363815133440302,Road
King'S Cross,51.53509996737643,-0.10492294737740135,After Noah,51.53856947253504,-0.10234069311960248,Gift Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Virgin Active,51.5313435,-0.1051354,Gym / Fitness Center
King'S Cross,51.53509996737643,-0.10492294737740135,Six Degrees,51.535228350095515,-0.103485701286576,Coffee Shop
King'S Cross,51.53509996737643,-0.10492294737740135,Islington Farmers’ Market,51.533428361983795,-0.11016774275218318,Farmers Market
King'S Cross,51.53509996737643,-0.10492294737740135,King's Head Theatre Pub,51.53824942522654,-0.10240414144742085,Pub
